id,Car,Heavy_Vehicles,Motorcycle,Other,Pedalcycle
730212,2,0,0,0,0
730213,1,0,0,0,0
730214,1,0,1,0,0
730215,3,0,0,0,0
730216,2,0,0,0,0
730217,1,1,0,0,0
730218,1,0,1,0,0
730219,2,0,0,0,0
730220,1,0,0,0,0
730221,0,0,1,0,0
730222,1,0,0,0,1
730223,0,1,0,0,0
730224,1,0,0,0,1
730225,1,0,0,0,0
730226,1,0,1,0,0
730227,2,0,0,0,0
730228,1,0,0,0,0
730229,1,0,0,0,1
730230,2,0,0,0,0
730231,3,0,0,0,0
730232,1,0,1,0,0
730233,1,0,0,0,0
730234,1,0,0,0,0
730235,1,0,0,0,1
730236,1,0,1,0,0
730237,1,0,1,0,0
730238,2,0,0,0,0
730239,2,0,0,0,0
730240,2,0,0,0,0
730241,2,0,0,2,0
730242,0,0,1,0,0
730243,1,0,0,0,0
730244,2,0,1,0,0
730245,2,0,0,0,0
730246,2,0,0,0,0
730247,2,0,0,0,0
730248,1,0,0,0,0
730249,1,0,0,0,0
730250,0,0,1,0,0
730251,1,0,1,0,0
730252,1,1,0,0,0
730253,2,0,0,0,0
730254,2,0,0,0,0
730255,1,0,0,0,1
730256,2,0,0,0,0
730257,1,0,0,0,0
730258,1,0,0,0,1
730259,2,0,0,0,0
730260,1,0,0,0,1
730261,1,0,0,0,0
730262,1,0,0,0,0
730263,1,0,1,0,0
730264,0,0,0,0,1
730265,2,0,0,0,0
730266,2,0,0,0,0
730267,1,0,0,0,1
730268,1,0,1,0,0
730269,1,0,0,0,1
730270,1,0,0,0,0
730271,1,0,0,0,1
730272,1,0,0,0,0
730273,1,0,1,0,0
730274,1,0,0,0,1
730275,1,0,0,0,0
730276,2,0,0,0,0
730277,0,1,0,0,0
730278,1,0,0,0,0
730279,1,0,0,0,0
730280,1,0,1,0,0
730281,3,0,0,0,0
730282,1,0,0,0,1
730283,1,0,0,0,1
730284,1,0,0,0,0
730285,3,0,0,0,0
730286,1,0,0,0,0
730287,1,0,0,0,0
730288,1,0,0,0,0
730289,1,0,0,0,1
730290,1,0,0,0,0
730291,1,0,1,0,0
730292,0,1,0,0,0
730293,2,0,0,0,0
730294,1,0,0,0,1
730295,1,0,0,0,1
730296,0,0,1,0,0
730297,1,0,1,0,0
730298,2,0,0,0,0
730299,0,1,1,0,0
730300,0,0,1,0,0
730301,1,0,1,0,0
730302,3,0,0,0,0
730303,2,0,0,0,0
730304,1,0,0,0,1
730305,0,0,1,0,0
730306,2,0,0,0,0
730307,0,0,1,0,1
730308,0,0,1,0,0
730309,2,0,0,0,0
730310,1,0,0,0,0
730311,1,0,1,0,0
730312,2,0,0,0,0
730313,1,0,1,0,0
730314,4,0,0,0,0
730315,1,0,1,0,0
730316,1,0,0,0,0
730317,1,0,0,0,1
730318,1,0,0,0,1
730319,2,0,0,0,0
730320,0,1,0,0,1
730321,1,0,0,0,0
730322,1,0,0,0,0
730323,2,0,0,0,0
730324,1,0,1,0,0
730325,1,1,0,0,0
730326,1,0,0,0,1
730327,1,0,1,0,0
730328,1,0,0,0,1
730329,0,0,0,0,1
730330,2,0,0,0,0
730331,2,0,0,0,0
730332,0,1,0,0,1
730333,1,0,0,0,0
730334,2,0,0,0,0
730335,2,0,0,0,0
730336,2,0,1,0,0
730337,3,0,0,0,0
730338,1,0,0,0,0
730339,2,0,0,0,0
730340,2,0,0,0,0
730341,1,0,0,0,0
730342,1,0,0,0,1
730343,1,0,1,0,0
730344,1,0,0,0,1
730345,2,0,0,0,0
730346,1,0,1,0,0
730347,1,0,0,0,1
730348,1,0,0,0,1
730349,2,0,0,0,0
730350,1,0,0,1,0
730351,1,0,0,0,1
730352,1,0,0,0,1
730353,1,0,0,0,1
730354,1,0,0,0,0
730355,1,0,1,0,0
730356,1,0,1,1,0
730357,1,0,0,0,2
730358,0,0,0,1,1
730359,2,0,0,0,0
730360,2,0,0,0,0
730361,1,0,0,1,0
730362,1,0,0,0,1
730363,1,0,1,0,0
730364,1,0,0,0,1
730365,2,0,0,0,0
730366,0,1,0,0,0
730367,1,0,0,0,1
730368,1,0,1,0,0
730369,1,0,0,0,0
730370,2,0,0,0,0
730371,1,0,1,0,0
730372,2,0,0,0,0
730373,2,0,0,0,0
730374,1,0,0,0,0
730375,0,0,1,0,0
730376,0,1,0,0,0
730377,1,0,1,0,0
730378,0,0,1,0,0
730379,2,0,0,0,0
730380,1,0,0,0,1
730381,1,0,0,0,1
730382,2,0,0,0,0
730383,2,0,0,0,0
730384,2,0,0,0,0
730385,1,0,0,0,0
730386,2,0,0,0,0
730387,1,0,0,0,1
730388,0,0,0,1,1
730389,2,0,0,0,1
730390,3,0,0,0,0
730391,1,1,0,0,0
730392,2,0,0,0,0
730393,1,0,1,0,0
730394,4,0,0,0,0
730395,1,0,0,0,0
730396,1,0,0,0,1
730397,1,0,0,0,1
730398,3,0,0,0,0
730399,1,0,0,0,1
730400,1,0,1,0,0
730401,0,0,0,0,1
730402,2,0,0,0,0
730403,0,0,0,0,1
730404,0,0,1,0,0
730405,0,0,1,0,0
730406,2,0,0,0,0
730407,1,0,1,0,0
730408,1,0,1,0,0
730409,2,0,0,0,0
730410,1,0,0,0,1
730411,1,0,1,0,0
730412,0,0,0,0,1
730413,3,0,0,0,0
730414,1,0,0,0,0
730415,0,0,1,0,0
730416,1,0,0,0,0
730417,1,0,0,0,1
730418,1,0,0,0,0
730419,0,1,0,0,0
730420,1,0,0,0,1
730421,0,0,2,0,0
730422,2,0,0,0,0
730423,2,0,0,0,0
730424,1,0,0,0,0
730425,1,0,1,0,0
730426,1,0,0,0,1
730427,0,0,0,0,1
730428,1,0,1,0,0
730429,1,1,0,0,0
730430,2,0,0,0,0
730431,0,0,2,0,0
730432,3,0,0,0,0
730433,1,0,1,0,0
730434,1,0,0,0,1
730435,2,0,0,0,0
730436,1,0,0,0,0
730437,0,0,1,0,0
730438,2,0,1,0,0
730439,1,0,0,0,1
730440,3,0,0,0,0
730441,2,0,0,0,0
730442,2,0,0,0,0
730443,1,0,0,0,1
730444,1,0,0,0,0
730445,1,0,0,0,1
730446,2,0,0,0,0
730447,1,0,0,1,0
730448,1,0,0,0,1
730449,0,0,0,0,1
730450,1,0,0,0,0
730451,2,0,0,0,0
730452,1,0,0,0,0
730453,1,0,0,0,0
730454,2,0,0,0,0
730455,2,0,0,0,0
730456,1,1,0,0,0
730457,2,0,0,0,0
730458,1,0,0,0,1
730459,0,0,1,0,0
730460,0,0,1,0,1
730461,1,0,0,0,1
730462,1,0,1,0,0
730463,2,0,0,0,0
730464,1,1,0,0,0
730465,2,0,0,0,0
730466,1,0,0,0,1
730467,1,0,0,0,0
730468,1,0,0,0,0
730469,2,0,0,0,0
730470,0,1,1,0,0
730471,1,0,0,0,1
730472,1,0,1,0,0
730473,1,0,0,0,1
730474,0,1,0,0,0
730475,2,0,0,0,0
730476,0,1,1,0,0
730477,0,0,0,0,2
730478,1,0,0,0,1
730479,2,0,0,0,0
730480,2,0,0,0,0
730481,1,0,1,0,0
730482,1,0,0,0,0
730483,1,1,0,0,0
730484,2,0,0,0,0
730485,1,0,1,0,0
730486,1,0,0,0,0
730487,1,0,0,0,1
730488,4,0,0,0,0
730489,1,0,1,0,0
730490,2,0,0,0,0
730491,1,0,1,0,0
730492,0,0,0,0,1
730493,1,0,1,0,0
730494,1,0,0,0,1
730495,1,0,1,0,0
730496,1,0,0,0,0
730497,1,0,0,0,1
730498,2,0,0,0,0
730499,2,0,0,0,0
730500,2,0,0,0,0
730501,3,0,0,0,0
730502,1,0,0,0,0
730503,1,0,0,0,1
730504,1,1,0,0,0
730505,0,1,0,0,0
730506,0,0,0,0,2
730507,3,0,0,0,0
730508,3,0,0,0,0
730509,0,0,0,0,2
730510,1,0,0,0,0
730511,1,0,0,0,1
730512,1,0,0,0,0
730513,1,0,0,0,0
730514,1,0,1,0,0
730515,1,0,0,0,2
730516,1,0,0,0,0
730517,0,1,0,0,1
730518,1,0,0,0,0
730519,1,0,0,0,1
730520,0,1,0,0,0
730521,2,0,0,0,0
730522,1,0,0,0,1
730523,1,0,1,0,0
730524,1,0,0,0,1
730525,2,0,0,0,0
730526,1,0,0,0,0
730527,1,0,1,0,0
730528,1,0,0,0,0
730529,0,0,0,0,1
730530,1,0,0,0,1
730531,2,0,0,0,0
730532,1,0,0,0,0
730533,1,0,0,0,0
730534,1,0,0,0,1
730535,2,0,0,0,0
730536,4,0,0,0,0
730537,1,0,0,0,0
730538,1,0,0,0,1
730539,1,0,0,0,1
730540,1,0,0,1,0
730541,1,0,0,0,0
730542,1,0,0,0,1
730543,4,0,0,0,0
730544,1,0,1,0,0
730545,2,0,0,0,0
730546,1,0,0,0,1
730547,0,0,1,0,0
730548,4,0,0,0,0
730549,2,0,0,0,0
730550,1,0,1,0,0
730551,1,0,1,0,0
730552,1,0,1,0,0
730553,1,0,0,0,0
730554,1,0,0,0,1
730555,2,0,0,0,0
730556,1,0,0,0,1
730557,1,0,1,0,0
730558,0,0,1,0,1
730559,1,0,0,0,0
730560,0,0,1,0,1
730561,1,0,0,0,0
730562,0,0,0,1,0
730563,1,1,0,0,0
730564,1,0,1,0,0
730565,1,0,1,0,0
730566,2,0,0,0,0
730567,1,0,0,0,1
730568,2,0,0,0,0
730569,1,0,0,0,1
730570,1,0,1,0,0
730571,1,0,1,0,0
730572,1,0,0,0,0
730573,1,0,1,0,0
730574,1,0,1,0,0
730575,2,0,0,0,0
730576,1,0,0,0,1
730577,1,0,1,0,0
730578,1,0,1,0,0
730579,1,0,1,0,0
730580,1,1,0,0,0
730581,3,0,0,0,0
730582,0,0,0,1,0
730583,1,0,1,0,0
730584,3,0,0,0,0
730585,1,0,0,0,0
730586,1,0,0,0,0
730587,1,0,0,0,0
730588,2,0,0,0,0
730589,1,0,1,0,0
730590,0,1,0,0,0
730591,2,0,0,0,0
730592,1,0,0,0,1
730593,1,0,1,0,0
730594,1,0,0,0,1
730595,1,0,0,0,1
730596,1,0,0,0,1
730597,2,0,0,0,0
730598,1,0,0,0,0
730599,0,1,0,0,0
730600,0,0,1,1,0
730601,2,0,0,0,0
730602,3,0,0,0,0
730603,1,0,0,0,0
730604,2,0,0,0,0
730605,1,0,0,0,1
730606,1,0,1,0,0
730607,1,0,1,0,0
730608,2,0,0,0,0
730609,0,0,1,0,0
730610,1,0,1,0,0
730611,1,0,1,0,0
730612,1,0,0,0,0
730613,2,0,0,0,0
730614,2,0,0,0,0
730615,1,0,1,0,0
730616,2,0,0,0,0
730617,2,0,0,0,0
730618,0,0,0,1,1
730619,2,0,0,0,0
730620,1,0,0,0,1
730621,2,0,0,0,0
730622,1,0,1,0,0
730623,2,0,0,0,0
730624,1,0,0,0,0
730625,1,0,0,0,0
730626,0,0,1,0,0
730627,2,0,0,0,0
730628,1,0,1,0,0
730629,1,0,1,0,0
730630,2,0,0,0,0
730631,4,0,0,0,0
730632,1,0,0,0,0
730633,2,0,0,0,0
730634,2,0,0,0,0
730635,2,0,0,0,0
730636,1,0,0,0,1
730637,0,1,0,0,0
730638,2,0,0,0,0
730639,3,0,0,0,0
730640,1,0,0,0,1
730641,2,0,0,0,0
730642,1,0,0,0,0
730643,1,0,2,0,0
730644,1,0,1,0,0
730645,1,0,0,0,0
730646,1,0,1,0,0
730647,2,0,0,0,0
730648,1,0,1,0,0
730649,1,0,0,0,0
730650,1,1,0,0,0
730651,1,0,0,0,0
730652,1,0,1,0,0
730653,1,0,0,0,0
730654,1,0,1,0,0
730655,1,0,0,0,0
730656,1,0,0,0,0
730657,2,0,0,0,0
730658,2,0,0,0,0
730659,4,0,0,0,0
730660,2,0,0,0,0
730661,1,0,0,0,0
730662,0,0,0,0,1
730663,1,0,0,0,0
730664,0,0,1,0,0
730665,2,0,0,0,0
730666,2,0,0,0,0
730667,1,0,1,0,0
730668,2,0,0,0,0
730669,1,0,0,0,0
730670,2,0,0,0,0
730671,2,0,0,0,0
730672,1,0,0,0,0
730673,1,0,0,0,0
730674,3,0,0,0,0
730675,2,0,0,0,0
730676,1,0,0,0,1
730677,1,1,0,0,0
730678,2,0,0,0,0
730679,1,0,0,0,0
730680,1,0,1,0,0
730681,2,0,0,0,0
730682,2,0,0,0,0
730683,1,0,0,0,0
730684,1,0,0,0,0
730685,1,0,1,0,0
730686,2,0,0,0,0
730687,1,0,1,0,0
730688,1,0,2,0,0
730689,1,0,0,0,0
730690,2,0,0,0,0
730691,1,0,0,0,0
730692,1,0,0,0,0
730693,2,0,0,0,0
730694,0,1,0,0,0
730695,2,0,0,0,0
730696,2,0,0,0,0
730697,2,0,0,0,0
730698,1,0,0,0,1
730699,2,1,0,0,0
730700,1,0,0,0,1
730701,2,0,0,0,0
730702,1,0,1,0,0
730703,2,0,0,0,0
730704,0,0,1,0,0
730705,2,0,0,0,0
730706,1,0,1,0,0
730707,2,0,0,0,0
730708,1,0,0,0,1
730709,2,0,0,0,0
730710,2,0,0,0,0
730711,1,0,0,0,1
730712,1,0,0,0,1
730713,1,0,0,0,0
730714,2,0,0,0,0
730715,2,0,0,0,0
730716,1,0,0,0,0
730717,1,0,0,1,0
730718,4,0,0,0,0
730719,0,0,1,0,0
730720,1,0,1,0,0
730721,1,0,1,0,0
730722,2,0,0,0,0
730723,2,0,0,0,0
730724,1,0,0,0,3
730725,1,0,0,0,1
730726,2,0,0,0,0
730727,1,0,0,0,1
730728,1,0,0,0,0
730729,1,0,0,0,0
730730,1,0,0,0,0
730731,3,0,0,0,0
730732,0,2,0,0,0
730733,1,1,0,0,0
730734,2,0,0,0,0
730735,1,0,0,0,0
730736,2,0,0,0,0
730737,2,0,0,0,0
730738,0,1,0,0,0
730739,1,0,1,0,0
730740,1,0,0,0,1
730741,0,1,0,0,0
730742,1,0,0,0,0
730743,2,0,0,0,0
730744,2,0,0,0,0
730745,1,0,0,0,1
730746,3,0,0,0,0
730747,1,0,0,0,0
730748,1,0,0,0,0
730749,2,0,0,0,0
730750,2,0,0,0,0
730751,1,1,0,0,0
730752,0,0,1,0,0
730753,1,0,0,0,1
730754,0,1,0,0,0
730755,1,0,0,0,1
730756,4,0,0,0,0
730757,2,0,0,0,0
730758,2,0,0,0,0
730759,1,0,0,2,0
730760,1,0,0,0,1
730761,1,0,0,0,1
730762,2,0,0,0,0
730763,0,0,1,0,0
730764,1,0,1,0,0
730765,1,0,0,0,1
730766,1,0,0,0,1
730767,1,0,0,0,1
730768,2,0,0,0,0
730769,1,0,0,0,0
730770,1,0,1,0,0
730771,1,0,0,0,1
730772,2,0,0,0,0
730773,1,0,0,0,0
730774,1,0,0,0,0
730775,1,0,1,0,0
730776,2,0,0,0,0
730777,1,0,0,0,1
730778,1,0,0,0,0
730779,2,0,0,0,0
730780,1,0,0,0,1
730781,2,0,0,0,0
730782,0,1,0,0,0
730783,1,0,0,0,0
730784,1,0,0,0,0
730785,2,0,0,0,0
730786,2,0,0,0,0
730787,2,0,1,0,0
730788,2,0,0,0,0
730789,1,0,0,0,1
730790,2,0,1,0,0
730791,3,0,0,0,0
730792,1,0,1,0,0
730793,3,0,0,0,0
730794,2,0,0,0,0
730795,1,0,0,0,1
730796,1,0,0,0,0
730797,1,0,1,0,0
730798,0,0,1,0,0
730799,1,0,1,0,0
730800,0,1,0,0,0
730801,2,0,0,0,0
730802,2,0,0,0,0
730803,1,0,0,0,1
730804,1,0,1,0,0
730805,1,0,1,0,0
730806,1,0,0,0,1
730807,0,0,1,0,0
730808,1,0,0,0,0
730809,0,0,1,0,0
730810,1,0,0,0,1
730811,1,0,0,0,1
730812,1,0,0,0,1
730813,2,0,0,0,0
730814,2,0,0,0,0
730815,2,0,0,0,0
730816,1,0,1,0,0
730817,1,0,0,0,1
730818,2,0,0,0,0
730819,0,0,2,0,0
730820,3,0,0,0,0
730821,0,0,1,0,0
730822,2,0,0,0,0
730823,1,1,0,0,0
730824,1,0,0,0,1
730825,3,0,0,0,0
730826,2,0,0,0,0
730827,1,0,0,0,1
730828,1,0,1,0,0
730829,2,0,0,0,0
730830,1,0,1,0,0
730831,1,0,1,0,0
730832,0,1,0,0,0
730833,2,0,0,0,0
730834,1,0,0,0,0
730835,1,0,1,0,0
730836,0,1,0,0,0
730837,1,0,0,0,0
730838,1,1,0,0,0
730839,3,0,0,0,0
730840,4,0,0,0,0
730841,1,0,1,0,0
730842,0,0,0,0,1
730843,2,0,0,0,0
730844,0,1,0,0,0
730845,1,0,0,0,1
730846,1,0,1,0,0
730847,1,0,1,0,0
730848,0,1,0,0,0
730849,1,0,0,0,1
730850,2,0,0,0,0
730851,1,0,1,0,0
730852,2,0,0,0,0
730853,2,0,0,0,0
730854,0,0,1,0,0
730855,1,0,0,0,1
730856,2,0,0,0,0
730857,1,0,1,0,0
730858,0,0,2,0,0
730859,1,0,1,0,0
730860,1,0,0,0,1
730861,1,0,0,0,0
730862,1,0,0,0,0
730863,1,0,0,0,1
730864,1,0,1,0,0
730865,0,0,1,0,0
730866,1,0,0,1,0
730867,1,0,1,0,0
730868,2,0,1,0,0
730869,2,0,0,0,0
730870,1,0,0,0,0
730871,1,0,0,0,0
730872,2,0,0,0,0
730873,1,0,1,0,0
730874,1,0,0,0,1
730875,1,0,1,0,0
730876,1,0,0,0,0
730877,1,0,0,0,0
730878,1,0,0,0,1
730879,2,0,0,0,0
730880,1,0,1,0,0
730881,2,0,0,0,0
730882,1,0,0,0,0
730883,1,0,0,0,1
730884,1,0,0,0,1
730885,0,0,1,0,0
730886,2,0,0,0,0
730887,1,0,0,0,1
730888,1,0,1,0,0
730889,0,1,1,0,0
730890,1,0,0,0,0
730891,1,0,1,0,0
730892,1,0,0,0,1
730893,3,0,0,0,0
730894,1,0,0,0,0
730895,0,0,1,0,0
730896,1,0,0,0,0
730897,1,0,1,0,0
730898,1,0,0,0,1
730899,2,0,0,0,0
730900,1,0,1,0,0
730901,1,0,1,0,0
730902,1,0,1,0,0
730903,1,0,0,0,0
730904,1,0,1,0,0
730905,2,0,0,0,0
730906,1,0,1,0,0
730907,1,0,0,0,1
730908,1,0,0,0,0
730909,3,0,0,0,0
730910,1,0,1,0,0
730911,0,0,0,1,1
730912,0,1,0,0,0
730913,1,0,1,0,0
730914,2,0,0,0,0
730915,2,0,0,0,0
730916,1,0,1,0,0
730917,1,0,0,0,1
730918,2,0,0,0,0
730919,1,0,0,0,0
730920,2,0,0,0,0
730921,0,0,0,1,0
730922,2,0,0,0,0
730923,2,0,0,0,0
730924,3,0,0,0,0
730925,1,0,0,0,1
730926,1,0,0,0,1
730927,1,0,0,0,1
730928,0,1,0,0,0
730929,1,0,1,0,0
730930,0,1,0,0,0
730931,1,0,0,0,1
730932,0,1,0,0,1
730933,1,0,0,0,1
730934,2,0,0,0,0
730935,1,0,1,0,0
730936,1,0,0,0,1
730937,1,0,0,0,1
730938,1,0,0,0,1
730939,2,0,0,0,0
730940,2,0,0,0,0
730941,1,0,0,0,0
730942,2,0,0,0,0
730943,1,0,0,0,1
730944,1,0,0,0,0
730945,2,0,0,0,0
730946,1,0,0,0,1
730947,2,0,0,0,0
730948,1,0,1,0,0
730949,2,0,0,0,0
730950,1,0,1,0,0
730951,1,0,1,0,0
730952,2,0,0,0,0
730953,1,0,1,0,0
730954,1,0,0,0,1
730955,0,0,1,0,0
730956,3,0,0,0,0
730957,3,0,0,0,0
730958,1,0,1,0,0
730959,0,1,0,0,1
730960,1,0,0,0,1
730961,1,0,0,0,1
730962,1,0,0,0,1
730963,4,0,0,0,0
730964,1,0,0,0,1
730965,1,1,0,0,0
730966,1,0,0,0,0
730967,1,0,1,0,0
730968,0,0,1,0,0
730969,1,0,0,0,1
730970,1,0,1,0,0
730971,0,0,1,0,1
730972,1,1,0,0,0
730973,2,0,0,0,0
730974,1,0,0,0,0
730975,2,0,0,0,0
730976,0,0,1,0,0
730977,1,0,0,0,0
730978,2,0,0,0,0
730979,2,0,0,0,0
730980,1,0,0,0,1
730981,1,0,0,0,0
730982,2,0,0,0,0
730983,0,0,0,1,1
730984,3,0,0,0,0
730985,3,0,0,0,0
730986,0,1,0,0,0
730987,0,0,1,0,0
730988,1,0,0,0,1
730989,1,1,0,0,0
730990,1,0,0,0,1
730991,1,0,0,0,0
730992,2,0,0,0,0
730993,1,0,1,0,0
730994,2,0,0,0,0
730995,2,0,0,0,0
730996,1,0,0,0,0
730997,2,0,0,0,0
730998,0,1,0,0,0
730999,1,0,0,0,1
731000,1,1,0,0,0
731001,1,0,0,0,1
731002,2,0,1,0,0
731003,1,1,0,0,0
731004,1,0,0,0,0
731005,1,0,0,0,0
731006,2,0,0,0,0
731007,1,1,0,0,0
731008,0,1,0,0,0
731009,1,0,0,0,0
731010,2,0,0,0,0
731011,1,0,1,0,0
731012,1,0,0,0,1
731013,1,0,1,0,0
731014,1,0,0,0,0
731015,1,1,0,0,0
731016,1,0,0,0,1
731017,1,0,1,0,0
731018,2,0,0,0,0
731019,2,0,0,0,0
731020,2,0,0,0,0
731021,1,0,0,0,1
731022,2,0,0,0,0
731023,2,0,0,0,0
731024,1,0,0,0,1
731025,1,0,0,0,1
731026,1,0,0,0,1
731027,0,0,1,0,0
731028,1,0,0,0,0
731029,1,0,0,0,0
731030,1,0,0,0,0
731031,0,0,2,0,0
731032,1,0,0,0,1
731033,1,0,1,0,0
731034,1,0,1,0,0
731035,1,0,0,0,1
731036,1,0,1,0,0
731037,2,0,0,0,0
731038,1,0,0,0,1
731039,1,0,1,0,0
731040,2,0,0,0,0
731041,1,1,0,0,0
731042,1,0,0,0,0
731043,1,0,0,0,1
731044,2,0,0,0,0
731045,1,0,0,0,0
731046,2,0,0,0,0
731047,2,0,0,0,0
731048,1,0,0,0,1
731049,2,0,0,0,0
731050,0,0,1,0,1
731051,1,0,1,0,0
731052,1,0,0,0,1
731053,0,1,0,0,0
731054,1,0,0,0,0
731055,2,0,0,0,0
731056,1,0,0,0,0
731057,0,1,0,0,0
731058,2,0,0,0,0
731059,2,0,0,0,0
731060,1,0,1,0,0
731061,0,1,0,0,0
731062,0,1,0,0,0
731063,1,0,0,0,0
731064,1,0,1,0,0
731065,0,1,0,0,0
731066,1,0,1,0,0
731067,1,0,0,0,0
731068,2,0,0,0,0
731069,2,0,0,0,0
731070,2,0,0,0,0
731071,0,0,0,0,1
731072,2,0,0,0,0
731073,1,0,0,0,0
731074,2,0,0,0,0
731075,2,0,0,0,0
731076,2,0,0,0,0
731077,1,0,0,0,1
731078,1,0,0,0,0
731079,1,0,1,0,0
731080,1,0,0,0,0
731081,2,0,0,0,0
731082,2,0,0,0,0
731083,2,0,0,0,0
731084,1,0,0,0,0
731085,0,1,0,0,0
731086,2,0,0,0,0
731087,2,0,0,0,0
731088,1,0,1,0,0
731089,1,0,0,0,1
731090,2,0,0,0,0
731091,2,0,0,0,0
731092,1,0,0,0,0
731093,2,0,0,0,0
731094,0,1,0,0,0
731095,1,1,0,0,0
731096,1,0,0,0,0
731097,2,0,0,0,0
731098,0,0,1,0,0
731099,0,0,0,0,2
731100,2,0,0,0,0
731101,0,1,0,0,0
731102,2,0,0,0,0
731103,1,0,0,0,0
731104,1,0,1,0,0
731105,2,0,1,0,0
731106,0,0,1,0,0
731107,1,0,1,0,0
731108,1,0,0,0,1
731109,1,0,0,0,0
731110,1,0,1,0,0
731111,1,0,0,0,0
731112,1,1,0,0,0
731113,1,0,0,0,1
731114,2,0,0,0,0
731115,2,0,0,0,0
731116,0,1,0,0,0
731117,1,0,1,0,0
731118,0,0,1,0,0
731119,2,0,0,0,0
731120,1,0,0,0,1
731121,1,1,0,0,0
731122,2,0,0,0,0
731123,2,0,1,0,0
731124,1,0,0,0,0
731125,0,0,1,0,0
731126,1,0,1,0,0
731127,1,0,0,0,0
731128,1,0,1,0,0
731129,3,0,1,0,0
731130,2,0,0,0,0
731131,0,0,1,0,0
731132,1,0,1,0,0
731133,2,0,0,0,0
731134,3,0,0,0,0
731135,1,0,0,0,0
731136,0,1,0,0,0
731137,2,0,0,0,0
731138,2,0,0,0,0
731139,2,0,0,0,0
731140,2,0,0,0,0
731141,1,0,1,0,0
731142,2,0,0,0,0
731143,1,0,1,0,0
731144,2,0,0,0,0
731145,1,0,1,0,0
731146,2,0,0,0,0
731147,1,0,0,0,0
731148,1,0,0,0,1
731149,1,0,0,0,0
731150,1,0,0,0,0
731151,1,0,0,0,1
731152,2,0,0,0,0
731153,2,0,0,0,0
731154,1,0,1,0,0
731155,1,0,0,0,1
731156,1,0,0,0,1
731157,2,0,0,0,0
731158,1,0,0,0,1
731159,1,0,0,0,1
731160,1,1,0,0,0
731161,1,0,0,0,1
731162,2,0,0,0,0
731163,1,0,1,0,0
731164,2,0,0,0,0
731165,2,0,0,0,0
731166,0,0,1,0,1
731167,1,0,1,0,0
731168,1,0,1,0,0
731169,1,0,1,0,0
731170,1,0,1,0,0
731171,1,0,0,1,0
731172,4,0,0,0,0
731173,1,0,1,0,0
731174,1,1,0,0,0
731175,1,0,1,0,0
731176,1,0,0,0,1
731177,2,0,0,0,0
731178,8,0,0,0,0
731179,2,0,0,0,0
731180,3,0,0,0,0
731181,3,0,0,0,0
731182,3,0,0,0,0
731183,2,0,0,0,0
731184,1,0,0,0,0
731185,2,0,0,0,0
731186,2,0,0,0,0
731187,1,0,1,0,0
731188,1,0,0,0,0
731189,2,0,0,0,0
731190,3,0,0,0,0
731191,1,0,0,0,1
731192,1,0,1,0,0
731193,1,0,0,0,1
731194,1,1,0,0,0
731195,1,0,0,0,0
731196,1,0,0,0,0
731197,2,0,0,0,1
731198,1,0,0,0,0
731199,1,0,1,0,0
731200,1,0,0,0,0
731201,4,0,0,0,0
731202,2,0,0,0,0
731203,2,0,0,0,0
731204,1,1,0,0,0
731205,1,0,1,0,0
731206,1,0,0,0,1
731207,2,0,0,0,0
731208,2,0,0,0,0
731209,1,0,1,0,0
731210,2,0,0,0,0
731211,1,0,0,0,1
731212,2,0,0,0,1
731213,2,0,0,0,0
731214,1,0,1,0,0
731215,0,0,1,0,0
731216,1,0,0,0,0
731217,3,0,0,0,0
731218,2,0,0,0,0
731219,1,1,0,0,0
731220,1,0,0,0,0
731221,2,0,0,0,0
731222,2,0,0,0,1
731223,1,0,1,0,0
731224,1,0,0,0,0
731225,1,0,0,0,1
731226,1,0,1,0,0
731227,2,0,1,0,0
731228,1,0,0,0,0
731229,9,0,0,0,0
731230,2,0,0,0,0
731231,1,0,0,0,0
731232,0,1,0,0,0
731233,2,0,0,0,0
731234,1,0,0,0,0
731235,1,1,0,0,0
731236,1,0,1,0,0
731237,1,0,0,0,0
731238,1,0,1,0,0
731239,1,0,0,0,1
731240,1,0,0,0,0
731241,1,0,1,0,0
731242,1,0,0,0,0
731243,1,0,0,0,0
731244,1,0,0,0,0
731245,2,0,0,0,0
731246,1,0,1,0,0
731247,3,0,0,0,0
731248,1,0,0,0,0
731249,1,0,0,0,0
731250,1,0,0,0,0
731251,2,0,0,0,0
731252,2,0,0,0,0
731253,1,0,0,0,1
731254,1,0,1,0,0
731255,1,0,0,0,1
731256,1,0,0,0,0
731257,2,0,0,0,0
731258,2,0,0,0,0
731259,0,1,0,0,0
731260,1,0,0,0,0
731261,2,0,0,0,0
731262,0,1,0,0,0
731263,1,0,0,0,1
731264,0,0,0,0,1
731265,2,0,0,0,0
731266,2,0,0,0,0
731267,1,0,1,0,0
731268,1,0,1,0,0
731269,2,0,0,0,0
731270,1,1,0,0,0
731271,1,0,1,0,0
731272,1,0,0,0,0
731273,1,0,0,0,0
731274,1,0,1,0,0
731275,2,0,0,0,0
731276,2,0,0,0,0
731277,1,0,0,0,0
731278,1,0,0,0,1
731279,1,0,0,0,1
731280,0,0,0,0,1
731281,0,1,0,0,1
731282,2,0,0,0,0
731283,1,0,1,0,0
731284,1,0,1,0,0
731285,0,0,1,0,0
