id,lat,lon,severity,time_of_day_Night,time_of_day_Morning,time_of_day_Afternoon,time_of_day_Evening,month,day_of_week,risk_level_encoded
353015,51.429717,-0.111854,0,0,0,0,1,4,1,2
353016,51.505583,-0.126703,0,0,1,0,0,4,4,2
353017,51.55011,-0.238475,1,0,0,1,0,4,4,1
353018,51.672814,-0.05039,0,0,0,1,0,3,6,1
353019,51.641844,-0.047123,0,0,1,0,0,4,4,1
353020,51.547064,-0.049381,0,0,0,1,0,4,4,2
353021,51.536046,-0.146822,1,0,0,1,0,4,4,2
353022,51.588684,-0.252733,0,0,1,0,0,4,3,2
353023,51.486233,0.010547,0,0,1,0,0,2,3,0
353024,51.51484,-0.363767,1,0,0,1,0,4,4,2
353025,51.460418,-0.071533,0,0,0,1,0,4,4,2
353026,51.463868,-0.132457,0,0,0,1,0,4,4,2
353027,51.491744,-0.282342,0,0,0,0,1,4,2,1
353028,51.608097,-0.110456,0,0,0,1,0,4,4,1
353029,51.532824,0.111382,0,0,1,0,0,4,4,0
353030,51.418595,-0.304285,0,0,0,1,0,4,4,0
353031,51.589833,-0.102581,0,1,0,0,0,4,5,1
353032,51.529253,-0.095557,0,0,0,1,0,4,4,1
353033,51.464342,-0.163549,0,0,0,1,0,4,4,2
353034,51.52255,0.065642,0,0,0,1,0,4,4,2
353035,51.614769,-0.070038,0,0,0,1,0,4,4,1
353036,51.487198,0.007262,0,0,0,0,1,4,4,0
353037,51.557544,-0.113374,0,0,0,0,1,4,4,1
353038,51.534271,-0.026468,0,0,0,0,1,4,4,2
353039,51.522604,0.065659,0,0,0,0,1,4,4,2
740941,51.512368,-0.217564,0,0,0,1,0,12,0,1
359746,51.530472,0.092587,0,1,0,0,0,7,5,0
359747,51.528525,-0.092761,1,0,1,0,0,7,0,1
359748,51.42586,0.01342,0,0,1,0,0,7,1,1
359749,51.4366,-0.104823,0,0,1,0,0,7,2,2
359750,51.489537,0.00931,0,0,1,0,0,7,2,0
359751,51.519279,-0.132901,0,0,1,0,0,7,2,2
359752,51.515559,-0.142162,0,0,1,0,0,7,2,2
359753,51.496072,-0.444926,0,0,1,0,0,7,2,1
359754,51.367991,-0.102902,0,0,0,1,0,7,1,2
359755,51.622611,-0.342543,0,0,1,0,0,7,2,0
359756,51.576683,-0.070988,0,0,0,1,0,7,0,1
359757,51.49339,-0.173518,0,0,1,0,0,7,1,1
359758,51.499368,-0.225477,0,0,1,0,0,7,1,0
359759,51.513752,-0.319864,0,0,0,1,0,6,4,2
359760,51.515966,-0.070485,0,0,0,1,0,6,5,2
359761,51.554597,-0.11077,0,0,1,0,0,7,1,1
359762,51.506973,-0.37745,0,0,0,1,0,7,2,2
359763,51.586569,-0.250793,0,1,0,0,0,7,1,2
359764,51.532299,-0.23328,1,0,0,1,0,7,1,1
359765,51.387395,-0.095603,0,0,0,1,0,7,2,2
359766,51.533442,-0.236956,0,0,0,1,0,7,2,1
359767,51.558943,-0.098645,0,0,0,0,1,7,4,1
359768,51.576721,0.045207,0,0,0,1,0,7,2,0
359769,51.519949,-0.170898,0,0,0,1,0,7,4,2
359770,51.520684,-0.286831,0,0,1,0,0,7,2,2
359771,51.624461,-0.273752,1,0,0,1,0,7,1,2
359772,51.596118,-0.072215,0,0,0,1,0,7,2,1
359773,51.554005,0.05707,0,0,0,0,1,7,1,2
359774,51.646093,-0.201079,0,0,0,1,0,7,2,2
359775,51.497165,-0.053227,0,0,0,1,0,7,2,2
359776,51.580799,-0.12237,0,0,1,0,0,7,2,1
359777,51.569955,-0.081836,0,0,0,0,1,7,3,2
359778,51.651755,-0.071171,0,0,0,1,0,7,2,1
359779,51.395048,-0.254931,0,0,0,1,0,7,2,0
359780,51.506812,-0.299427,0,0,0,1,0,7,5,2
359781,51.577129,-0.098853,1,0,0,1,0,7,2,1
359782,51.326855,-0.129575,0,0,0,1,0,7,2,2
359783,51.452041,-0.405736,0,0,0,1,0,7,2,1
359784,51.392349,-0.176351,1,0,0,0,1,7,2,1
359785,51.475607,0.173614,0,0,0,1,0,7,2,0
359786,51.486754,-0.22444,0,0,0,0,1,7,2,0
359787,51.494864,-0.130658,0,0,0,1,0,7,2,2
359788,51.522592,-0.154763,0,0,0,1,0,7,2,2
359789,51.489991,-0.308969,0,0,0,0,1,7,2,1
359790,51.61224,-0.173893,0,0,0,0,1,7,2,2
359791,51.514611,-0.141898,0,0,0,0,1,7,2,2
359792,51.524607,-0.128099,0,0,0,1,0,7,2,2
359793,51.609186,-0.04786,0,0,0,0,1,7,2,1
359794,51.455523,-0.083931,0,0,0,0,1,7,2,2
359795,51.493182,0.057341,1,0,0,1,0,7,2,0
359796,51.495755,-0.173524,0,0,0,0,1,7,2,1
359797,51.446019,-0.042652,0,0,0,0,1,7,2,1
359798,51.590574,-0.019034,0,0,0,1,0,7,2,0
359799,51.512339,-0.191005,0,0,0,0,1,7,2,2
359800,51.436212,-0.164059,0,0,1,0,0,7,0,2
359801,51.577213,0.179209,1,0,0,1,0,7,2,0
359802,51.606175,-0.474656,0,0,0,1,0,7,1,1
738567,51.569968,0.013461,0,0,0,1,0,11,4,0
738568,51.442197,-0.010108,0,0,0,1,0,11,4,1
738569,51.468916,-0.288152,0,0,0,1,0,11,4,0
738570,51.533763,-0.247526,0,0,0,1,0,10,2,1
738571,51.531124,-0.247873,1,0,0,1,0,11,4,2
738572,51.535616,-0.281008,1,0,1,0,0,11,4,2
738573,51.670667,-0.040807,0,0,1,0,0,11,4,1
738574,51.478799,-0.104586,0,0,0,0,1,11,3,2
738575,51.51561,-0.127257,0,0,0,1,0,11,4,2
738576,51.547026,-0.049238,0,0,0,1,0,11,4,2
738577,51.481192,-0.138375,1,0,0,1,0,11,4,2
738578,51.531022,-0.069502,0,0,0,1,0,11,4,2
738579,51.551543,0.049761,1,0,0,1,0,11,4,2
738580,51.487674,-0.075323,0,0,0,1,0,11,3,2
738581,51.60599,-0.378399,0,0,0,0,1,11,4,0
738582,51.553836,-0.447544,0,0,0,1,0,11,4,1
738583,51.396942,0.110825,1,0,0,1,0,11,4,1
738584,51.606856,-0.124444,0,0,0,1,0,11,4,1
738585,51.541083,-0.381544,0,0,0,0,1,11,3,2
738586,51.612354,-0.06484,0,0,0,0,1,11,4,1
738587,51.465836,0.00906,0,0,0,1,0,11,4,1
738588,51.461874,-0.18468,1,0,0,1,0,11,4,2
738589,51.415299,-0.053399,1,0,0,1,0,11,4,1
738590,51.509578,-0.398814,0,0,0,1,0,11,4,1
738591,51.584105,-0.037532,0,0,0,0,1,11,4,0
738592,51.51386,-0.0508,0,0,0,1,0,11,4,2
738593,51.515188,-0.142033,0,0,0,1,0,11,4,2
738594,51.586378,-0.293355,0,0,0,0,1,11,4,1
738595,51.519657,-0.167177,0,0,0,0,1,11,4,2
738596,51.487947,-0.300691,1,0,0,0,1,11,4,1
738597,51.465511,0.166151,0,0,0,1,0,11,4,0
738598,51.424565,-0.083615,0,0,0,0,1,11,4,2
738599,51.483347,-0.327276,1,0,0,0,1,11,4,1
738600,51.469559,-0.275559,0,0,0,0,1,11,4,0
738601,51.561675,-0.10358,1,0,0,0,1,11,4,1
738602,51.441474,-0.164136,1,0,0,0,1,11,4,2
738603,51.538274,0.101857,0,0,0,1,0,11,4,0
738604,51.508819,-0.011918,0,0,1,0,0,11,3,2
738605,51.537621,-0.148085,0,0,0,1,0,11,0,2
738606,51.442689,0.150939,0,0,0,0,1,11,3,0
738607,51.502986,-0.420644,0,0,0,0,1,11,4,1
738608,51.457319,-0.118201,0,0,0,0,1,11,4,2
738609,51.572398,-0.174104,0,0,0,1,0,11,6,2
738610,51.479083,-0.170618,0,0,0,0,1,11,4,2
738611,51.515411,-0.154448,0,0,0,0,1,11,4,2
738612,51.578266,-0.241529,0,0,0,0,1,11,4,2
738613,51.490455,-0.308751,0,0,0,0,1,11,4,1
738614,51.595296,-0.243239,0,0,0,1,0,11,4,2
738615,51.375463,-0.097908,0,0,0,0,1,11,4,2
738616,51.407308,-0.222271,0,0,0,0,1,11,4,1
738617,51.652265,-0.078681,0,0,0,1,0,11,4,1
738618,51.479558,-0.503365,0,0,0,0,1,11,4,1
738619,51.471276,0.054253,0,0,0,1,0,11,4,0
738620,51.611836,-0.175685,0,0,0,0,1,11,4,2
738621,51.30605,-0.124797,1,0,0,0,1,11,4,2
738622,51.639819,-0.180242,0,0,0,0,1,11,4,2
738623,51.63628,-0.089342,1,0,0,0,1,11,4,1
362400,51.588006,0.074413,0,1,0,0,0,9,1,0
362401,51.412602,-0.302753,0,0,1,0,0,8,3,0
362402,51.413182,-0.170964,0,0,1,0,0,9,6,1
362403,51.37671,-0.221933,0,0,1,0,0,9,0,0
362404,51.469237,-0.210305,0,0,1,0,0,9,4,0
362405,51.504515,-0.22094,0,0,0,1,0,9,0,0
362406,51.444517,-0.423899,1,0,0,1,0,9,0,1
362407,51.545902,-0.133283,0,0,0,1,0,9,0,2
362408,51.518137,0.023728,0,0,0,0,1,9,6,2
362409,51.426,-0.050182,0,0,1,0,0,9,0,1
362410,51.410884,-0.227381,0,0,0,1,0,9,0,1
362411,51.349596,-0.195986,0,0,1,0,0,7,1,0
362412,51.468115,-0.024501,0,0,0,1,0,7,4,1
362413,51.496494,-0.088422,0,0,0,1,0,9,0,2
362414,51.606947,-0.111067,0,0,0,0,1,9,3,1
362415,51.576411,-0.217528,0,0,0,1,0,8,2,2
362416,51.479611,-0.114835,0,0,0,1,0,9,0,2
362417,51.423897,-0.162682,0,0,0,0,1,9,6,2
362418,51.456447,-0.009891,0,0,1,0,0,9,0,1
362419,51.556228,-0.251928,0,0,0,1,0,9,4,1
362420,51.533294,0.056093,0,0,0,1,0,9,0,2
362421,51.363519,-0.167743,0,0,1,0,0,9,0,0
362422,51.555659,-0.193585,0,0,0,0,1,9,0,2
362423,51.439724,-0.063786,0,0,0,1,0,9,0,1
362424,51.454406,-0.097061,0,0,0,0,1,8,3,2
362425,51.513243,-0.191329,0,0,0,1,0,9,0,2
362426,51.546917,0.076524,0,0,0,0,1,9,6,0
362427,51.466368,-0.120031,0,0,0,1,0,9,0,2
362428,51.551638,0.129245,0,0,0,1,0,9,0,0
362429,51.517348,-0.155235,0,0,0,1,0,9,0,2
362430,51.613393,-0.121026,0,0,0,1,0,9,0,1
362431,51.512042,-0.118973,0,0,0,0,1,9,0,2
362432,51.428612,-0.126487,0,0,0,1,0,9,0,2
362433,51.472996,-0.055062,1,0,0,1,0,9,0,2
362434,51.493701,-0.428988,0,0,0,1,0,9,0,1
362435,51.487735,-0.222169,0,0,0,0,1,9,0,0
362436,51.550446,-0.151026,0,0,0,0,1,9,5,2
362437,51.545805,0.124098,0,0,0,0,1,9,0,0
362438,51.606925,-0.274879,0,0,0,1,0,9,0,2
362439,51.508146,-0.006731,1,0,0,0,1,9,0,2
362440,51.526098,-0.274029,0,0,0,1,0,9,0,2
362441,51.403333,-0.273982,1,0,0,1,0,9,0,0
362442,51.5939,0.036205,0,0,0,1,0,9,0,0
362443,51.548164,-0.068589,0,0,0,0,1,9,0,2
362444,51.512965,-0.306389,0,0,0,0,1,9,0,2
362445,51.572405,0.020221,0,0,0,0,1,9,0,0
362446,51.53318,-0.385529,0,0,0,0,1,9,0,2
362447,51.352443,-0.025172,1,0,0,0,1,9,0,2
362448,51.469814,-0.404728,0,1,0,0,0,9,0,1
362449,51.600293,-0.229935,0,0,0,0,1,9,0,2
362450,51.398872,-0.088527,0,0,0,1,0,9,5,2
362451,51.485776,-0.150157,0,0,1,0,0,8,0,1
362452,51.528556,-0.332035,0,0,1,0,0,9,1,2
362453,51.512031,-0.449557,0,0,1,0,0,9,1,1
362454,51.498367,-0.274111,0,0,1,0,0,9,1,2
729694,51.532304,0.117759,0,1,0,0,0,7,6,0
729695,51.593646,0.037406,0,0,1,0,0,7,6,0
729696,51.496426,-0.080919,1,0,0,0,1,7,5,2
729697,51.580893,-0.342979,0,0,0,1,0,7,4,0
729698,51.48642,0.067048,0,0,1,0,0,7,6,0
729699,51.582175,-0.034541,0,0,1,0,0,7,6,0
729700,51.365406,-0.118293,1,0,0,0,1,7,3,2
729701,51.516826,-0.068113,0,0,1,0,0,7,6,2
729702,51.358647,-0.030421,1,0,1,0,0,7,6,2
729703,51.512957,-0.161378,0,0,0,0,1,7,5,2
729704,51.521997,-0.056146,0,0,1,0,0,7,6,2
729705,51.428714,-0.22367,0,0,1,0,0,7,6,1
729706,51.500893,-0.15015,0,0,1,0,0,7,6,2
729707,51.484053,-0.066229,0,0,1,0,0,7,6,2
729708,51.449146,0.188332,1,0,0,1,0,7,6,0
729709,51.56256,-0.264728,0,0,0,1,0,7,6,1
729710,51.52186,-0.181604,1,0,0,1,0,7,6,2
729711,51.43364,-0.185397,0,0,0,1,0,7,6,2
729712,51.4915,-0.083777,0,0,0,1,0,7,6,2
729713,51.504161,-0.114816,1,0,0,1,0,7,6,2
729714,51.445486,-0.399848,0,0,0,1,0,7,6,1
729715,51.465261,-0.01793,1,0,0,1,0,7,6,1
729716,51.514555,-0.149193,0,0,0,1,0,7,6,2
729717,51.453009,-0.016618,0,0,0,1,0,7,5,1
729718,51.409848,-0.262089,0,0,0,0,1,7,6,0
729719,51.607768,-0.061063,1,0,0,1,0,7,6,1
729720,51.522437,-0.042044,0,0,0,1,0,7,6,2
729721,51.522011,-0.182016,0,0,0,1,0,7,6,2
729722,51.577031,-0.21925,0,0,0,1,0,7,6,2
729723,51.587345,-0.063709,0,0,0,1,0,7,6,1
729724,51.533162,0.055366,0,0,0,1,0,7,6,2
729725,51.4729,-0.107941,1,0,0,0,1,7,6,2
729726,51.516745,-0.139808,1,0,0,1,0,7,6,2
729727,51.578417,0.11436,0,0,0,0,1,7,6,0
729728,51.563671,0.207505,0,0,1,0,0,7,4,0
729729,51.51487,-0.228997,0,0,0,0,1,7,6,0
729730,51.428751,-0.14255,0,0,0,0,1,7,6,2
729731,51.397634,-0.093136,0,0,0,0,1,7,6,2
729732,51.554898,-0.016718,0,0,0,1,0,6,6,0
729733,51.419526,-0.212046,0,0,0,0,1,7,4,1
729734,51.359679,-0.207842,0,0,0,0,1,7,6,0
729735,51.515496,-0.226378,0,0,0,0,1,7,6,0
729736,51.481908,-0.009503,0,0,0,1,0,7,6,0
729737,51.521912,-0.139612,0,0,0,0,1,7,6,2
729738,51.46294,-0.186178,0,0,0,0,1,7,6,2
729739,51.60581,0.255345,2,0,0,0,1,7,6,0
729740,51.601798,-0.049679,0,1,0,0,0,7,0,1
729741,51.444852,-0.020296,0,0,0,0,1,7,6,1
729742,51.497018,-0.168532,0,0,0,0,1,7,6,1
729743,51.524963,-0.077283,0,1,0,0,0,7,0,2
729744,51.528286,-0.018683,0,1,0,0,0,7,0,2
729745,51.546994,-0.075619,0,1,0,0,0,7,0,2
729746,51.4904,0.159552,0,0,1,0,0,7,0,0
729747,51.547567,0.035866,0,0,0,0,1,7,6,2
729748,51.417161,-0.301534,0,1,0,0,0,7,0,0
729749,51.410503,-0.300659,0,0,0,0,1,6,6,0
736435,51.480825,-0.2071,1,0,0,0,1,10,3,0
736436,51.614245,-0.0672,0,0,0,0,1,10,3,1
736437,51.491651,-0.172118,0,0,0,0,1,10,3,1
736438,51.463863,-0.365735,0,0,1,0,0,10,1,1
736439,51.578914,-0.266357,0,0,0,0,1,10,3,1
736440,51.510989,-0.1122,1,0,0,0,1,10,3,1
736441,51.607419,-3.2e-05,0,1,0,0,0,10,4,0
736442,51.520464,-0.087015,0,0,0,1,0,10,2,1
736443,51.55242,0.134186,0,0,1,0,0,10,3,0
736444,51.546666,-0.055196,0,1,0,0,0,10,4,2
736445,51.461138,-0.216984,0,1,0,0,0,10,4,2
736446,51.459777,-0.075216,0,0,1,0,0,10,4,2
736447,51.538783,0.067127,0,1,0,0,0,10,4,2
736448,51.570591,-0.232835,0,0,1,0,0,10,3,2
736449,51.539156,-0.144489,0,0,0,0,1,10,2,2
736450,51.498034,-0.06496,0,0,1,0,0,10,4,2
736451,51.546258,-0.341252,0,0,0,1,0,10,3,2
736452,51.320079,-0.065097,0,0,0,1,0,10,3,2
736453,51.517867,-0.215505,0,0,0,0,1,10,2,1
736454,51.553858,0.287843,0,0,1,0,0,9,2,0
736455,51.509177,-0.032611,0,0,1,0,0,10,4,2
736456,51.378196,-0.281767,0,0,0,1,0,10,3,0
736457,51.515202,-0.123109,0,0,1,0,0,9,4,2
736458,51.553697,-0.189365,1,0,1,0,0,10,4,2
736459,51.413475,-0.186929,0,0,1,0,0,10,4,1
736460,51.497192,-0.20424,0,0,1,0,0,9,6,1
736461,51.454014,-0.210929,0,0,1,0,0,10,4,2
736462,51.551994,-0.299733,0,1,0,0,0,9,4,1
736463,51.539622,-0.252738,0,0,1,0,0,10,4,1
736464,51.567219,-0.296107,0,0,0,0,1,10,3,1
736465,51.419128,-0.193695,0,0,0,1,0,10,4,1
736466,51.444746,-0.400982,0,0,0,1,0,10,3,1
736467,51.427653,-0.326361,0,0,1,0,0,10,2,0
736468,51.436435,-0.377907,0,0,1,0,0,10,4,1
736469,51.517294,-0.175963,0,0,0,1,0,10,4,2
736470,51.549357,-0.19134,0,0,1,0,0,10,4,2
736471,51.51982,-0.170125,0,0,0,1,0,10,4,2
736472,51.488572,-0.204449,1,1,0,0,0,10,1,0
736473,51.545664,-0.149994,0,0,0,1,0,10,4,2
736474,51.61608,-0.075443,0,0,1,0,0,10,3,1
736475,51.531836,0.128249,1,0,0,1,0,10,4,0
736476,51.428825,-0.335424,0,0,0,1,0,10,4,0
736477,51.500916,-0.123898,0,0,0,0,1,10,3,2
736478,51.541391,-0.117128,0,0,0,1,0,10,4,1
736479,51.448641,-0.148118,0,0,0,1,0,10,4,2
736480,51.38598,-0.097041,0,0,0,0,1,10,3,2
736481,51.530227,0.038033,0,0,0,0,1,10,4,2
736482,51.62329,-0.180138,0,0,0,1,0,10,4,2
736483,51.482673,-0.124056,0,0,0,0,1,10,4,2
736484,51.603056,0.24702,1,0,0,1,0,10,4,0
736485,51.511033,-0.066903,1,0,0,0,1,10,4,2
736486,51.461201,-0.218781,0,0,0,1,0,10,4,2
736487,51.460634,0.166309,1,0,0,1,0,10,4,0
736488,51.498975,-0.085062,0,0,0,0,1,10,4,2
736489,51.447608,-0.214878,0,0,0,1,0,10,4,2
736490,51.551069,0.007967,0,0,0,1,0,10,4,0
718291,51.577269,0.212711,1,0,1,0,0,1,4,0
718292,51.510954,-0.364266,0,0,1,0,0,1,4,2
718293,51.511046,-0.290695,0,0,1,0,0,1,4,2
718294,51.51546,-0.148393,1,0,1,0,0,1,4,2
718295,51.508808,-0.009152,1,0,0,1,0,1,4,2
718296,51.488006,-0.076347,0,0,0,1,0,1,4,2
718297,51.581274,0.04088,1,0,1,0,0,1,4,0
718298,51.512709,-0.225218,0,0,1,0,0,1,4,0
718299,51.535237,-0.365213,0,0,0,0,1,1,0,2
718300,51.659775,-0.100297,0,0,0,1,0,1,4,1
718301,51.569839,-0.095174,0,0,0,1,0,1,4,2
718302,51.563678,0.096853,0,0,0,1,0,1,0,0
718303,51.613089,0.257482,1,0,0,1,0,1,4,0
718304,51.449872,-0.321865,0,0,0,1,0,1,4,0
718305,51.461933,-0.013107,0,0,0,1,0,1,4,1
718306,51.510143,-0.375795,0,0,0,0,1,1,4,2
718307,51.580426,-0.124349,0,0,0,0,1,1,4,1
718308,51.445441,-0.151068,0,0,0,0,1,1,4,2
718309,51.444333,-0.152091,0,0,0,0,1,1,4,2
718310,51.493127,-0.249431,0,0,0,0,1,1,4,1
718311,51.434906,-0.157637,1,0,0,0,1,1,4,2
718312,51.398219,-0.158939,0,0,0,0,1,1,4,1
718313,51.485904,-0.29875,1,0,0,1,0,1,4,1
718314,51.372007,-0.096572,0,0,0,0,1,1,4,2
718315,51.490676,-0.164998,0,0,0,1,0,1,4,1
718316,51.547417,0.097446,0,0,0,1,0,1,4,0
718317,51.534917,0.077752,0,0,0,1,0,1,4,0
718318,51.559544,-0.110824,0,0,0,0,1,1,4,1
718319,51.489838,-0.104402,1,0,0,1,0,1,4,2
718320,51.428127,-0.131024,0,0,0,1,0,1,4,2
718321,51.532761,-0.106152,0,0,0,0,1,1,4,1
718322,51.559567,-0.1742,1,0,0,1,0,1,4,2
718323,51.56792,-0.072889,1,1,0,0,0,1,5,2
718324,51.558478,-0.468895,1,0,0,0,1,1,4,1
718325,51.539023,0.080996,0,1,0,0,0,1,4,0
718326,51.361021,-0.097889,0,0,0,0,1,1,3,2
718327,51.604239,-0.442938,1,0,0,0,1,1,4,1
718328,51.542877,-0.048478,0,0,0,0,1,1,4,2
718329,51.474296,-0.076045,1,0,0,1,0,1,4,2
718330,51.607728,-0.061339,0,1,0,0,0,1,5,1
718331,51.53433,0.192517,0,0,0,0,1,1,4,0
718332,51.514984,-0.072558,0,0,0,0,1,1,4,2
718333,51.527827,-0.021326,1,1,0,0,0,1,5,2
718334,51.543335,-0.150002,0,1,0,0,0,1,5,2
718335,51.522761,-0.125696,0,1,0,0,0,1,5,2
718336,51.480164,-0.058343,0,1,0,0,0,1,5,2
718337,51.493999,-0.214795,0,0,1,0,0,1,4,0
718338,51.619175,-0.305342,0,1,0,0,0,1,5,0
718339,51.547624,-0.141462,0,0,0,1,0,1,4,2
718340,51.529415,-0.138657,0,0,1,0,0,1,5,2
718341,51.488701,-0.077628,0,0,0,1,0,1,1,2
718342,51.605756,-0.085801,0,1,0,0,0,1,5,1
718343,51.41055,-0.147702,0,0,1,0,0,1,5,1
718344,51.472503,-0.013843,0,0,1,0,0,1,5,0
718345,51.462412,-0.136433,0,0,0,0,1,1,5,2
718346,51.463136,0.029572,0,0,1,0,0,1,5,0
718347,51.475017,-0.339691,0,0,1,0,0,1,5,1
725403,51.497263,-0.248192,0,0,0,1,0,5,1,1
725404,51.539955,-0.357935,0,0,0,0,1,5,1,2
725405,51.399039,-0.250021,0,0,0,1,0,5,1,0
725406,51.437691,-0.181654,0,0,0,0,1,5,1,2
725407,51.45971,-0.211815,0,0,0,1,0,5,1,2
725408,51.563109,0.110043,0,0,0,0,1,5,1,0
725409,51.543461,0.194744,1,0,0,0,1,5,1,0
725410,51.600698,-0.321726,0,0,0,0,1,5,1,0
725411,51.528898,-0.398497,0,0,1,0,0,5,0,1
725412,51.546757,0.186797,0,0,0,0,1,5,1,0
725413,51.646197,-0.161327,0,0,0,0,1,5,1,2
725414,51.469727,-0.145738,0,0,0,0,1,5,0,2
725415,51.503977,0.118247,0,1,0,0,0,5,2,0
725416,51.519219,0.015719,0,1,0,0,0,5,2,2
725417,51.468618,-0.103439,0,0,0,0,1,5,1,2
725418,51.402766,-0.193391,0,0,0,0,1,5,2,1
725419,51.460338,0.049256,0,0,0,1,0,5,5,0
725420,51.526867,-0.060768,0,0,0,1,0,5,2,2
725421,51.537597,-0.059231,1,0,0,0,1,4,0,2
725422,51.422587,-0.078707,0,0,1,0,0,5,2,2
725423,51.429924,-0.222861,0,0,1,0,0,5,2,1
725424,51.517092,0.017585,0,0,1,0,0,5,2,2
725425,51.549103,-0.240259,0,0,0,1,0,4,3,1
725426,51.369145,0.096315,0,0,1,0,0,5,2,1
725427,51.528469,-0.092692,0,0,1,0,0,5,2,1
725428,51.520515,0.018817,0,0,1,0,0,5,2,2
725429,51.472664,-0.327911,0,0,1,0,0,5,2,1
725430,51.448987,0.025044,0,0,1,0,0,5,2,0
725431,51.549037,-0.141001,0,0,1,0,0,5,2,2
725432,51.373845,-0.056293,0,0,1,0,0,5,1,2
725433,51.432697,-0.224235,1,0,1,0,0,5,2,1
725434,51.58271,-0.099789,0,0,1,0,0,5,4,1
725435,51.555774,-0.045921,1,0,0,1,0,5,2,2
725436,51.486089,0.077116,1,0,1,0,0,5,2,0
725437,51.525611,-0.161474,0,0,0,1,0,5,2,2
725438,51.51828,-0.141922,1,0,1,0,0,5,2,2
725439,51.541579,-0.258547,1,0,1,0,0,4,3,1
725440,51.538759,0.080667,0,0,0,1,0,4,5,0
725441,51.554386,-0.451016,0,0,0,1,0,5,2,1
725442,51.510909,-0.019019,0,0,0,0,1,5,5,2
725443,51.576593,0.06584,0,1,0,0,0,4,3,0
725444,51.540883,-0.276527,1,0,0,1,0,5,2,1
725445,51.436822,-0.376009,0,0,1,0,0,5,1,0
725446,51.501482,-0.231504,0,0,0,0,1,5,2,0
725447,51.412544,-0.303114,0,0,0,1,0,5,2,0
725448,51.532999,-0.136738,0,0,0,1,0,5,2,2
725449,51.366504,-0.188512,0,0,0,1,0,5,2,0
725450,51.488562,-0.181071,1,0,0,1,0,5,2,1
725451,51.510941,-0.25728,0,0,0,0,1,5,2,2
725452,51.46122,-0.010317,0,0,0,0,1,5,2,1
725453,51.429651,-0.08838,0,0,0,1,0,5,2,2
725454,51.477903,-0.373067,0,0,0,0,1,5,2,1
725455,51.531169,-0.067001,0,0,0,1,0,5,2,2
725456,51.503059,-0.100049,0,0,0,0,1,5,2,2
725457,51.521292,-0.123839,0,0,0,1,0,5,2,2
725458,51.443284,-0.238761,0,0,0,1,0,5,2,2
728810,51.537464,-0.153498,1,0,0,1,0,6,5,2
728811,51.499963,-0.196149,0,0,0,1,0,6,6,1
728812,51.562343,-0.103177,0,1,0,0,0,7,1,1
728813,51.631619,-0.086431,0,0,1,0,0,7,1,1
728814,51.537823,-0.14489,0,0,0,0,1,6,4,2
728815,51.64623,-0.206494,0,0,0,1,0,7,0,2
728816,51.515122,0.178449,0,0,1,0,0,7,1,0
728817,51.44823,-0.129066,0,0,1,0,0,7,1,2
728818,51.466328,-0.179018,0,0,1,0,0,7,1,2
728819,51.557298,-0.073915,0,0,0,1,0,6,2,2
728820,51.443708,-0.01751,0,0,0,1,0,4,4,1
728821,51.532311,-0.237692,1,0,1,0,0,7,1,1
728822,51.469451,-0.058712,0,0,1,0,0,7,1,2
728823,51.531604,-0.170922,0,0,0,1,0,6,5,2
728824,51.547666,-0.105836,1,0,1,0,0,7,1,1
728825,51.526995,-0.279387,0,0,1,0,0,7,1,2
728826,51.515019,-0.069732,0,0,0,0,1,6,2,2
728827,51.604554,-0.121636,0,0,1,0,0,7,1,1
728828,51.407978,-0.190827,0,0,1,0,0,7,1,1
728829,51.525154,0.169932,0,0,0,0,1,7,0,0
728830,51.586596,-0.147061,0,0,0,0,1,6,5,1
728831,51.453896,-0.037796,1,0,1,0,0,7,1,1
728832,51.495872,0.125838,0,0,0,1,0,6,1,0
728833,51.546757,0.096176,0,0,1,0,0,7,1,0
728834,51.416664,-0.203054,0,1,0,0,0,7,0,1
728835,51.448919,-0.329412,0,0,0,1,0,7,1,0
728836,51.509184,-0.134251,0,0,1,0,0,6,1,2
728837,51.550231,-0.400748,0,0,0,1,0,6,2,1
728838,51.541665,-0.235398,0,0,1,0,0,7,1,1
728839,51.548302,0.119281,1,0,0,1,0,7,1,0
728840,51.523845,-0.153804,0,0,0,1,0,7,1,2
728841,51.45652,0.146494,0,0,1,0,0,7,1,0
728842,51.494062,-0.048864,0,0,1,0,0,6,4,2
728843,51.461872,-0.111708,0,0,0,1,0,7,1,2
728844,51.511883,-0.069346,0,0,1,0,0,7,1,2
728845,51.514728,-0.061904,0,0,0,1,0,7,0,2
728846,51.488076,-0.269545,0,0,0,1,0,7,1,1
728847,51.54574,-0.051947,0,0,0,1,0,7,1,2
728848,51.585766,-0.287777,0,0,0,1,0,7,1,1
728849,51.407994,-0.294425,0,0,1,0,0,7,1,0
728850,51.399121,-0.116666,0,1,0,0,0,7,1,2
728851,51.479576,-0.111539,1,0,0,0,1,7,0,2
728852,51.481121,-0.138392,0,0,1,0,0,7,1,2
728853,51.565946,-0.367214,0,0,1,0,0,6,4,0
728854,51.558658,-0.055463,0,0,0,1,0,7,1,2
728855,51.454898,-0.122028,0,0,0,1,0,7,1,2
