id,casualty_age_0-23,casualty_age_24-30,casualty_age_31-38,casualty_age_39-50,casualty_age_50+
732134,0,1,0,0,0
732135,1,0,0,0,0
732136,0,0,0,0,1
732137,1,0,0,0,0
732138,1,0,0,0,0
732139,0,0,0,1,0
732140,0,0,1,0,0
732141,0,1,0,0,0
732142,0,0,0,0,1
732143,0,0,1,0,0
732144,0,1,0,0,0
732145,0,0,1,0,0
732146,1,0,0,0,0
732147,0,1,0,0,0
732148,0,1,0,0,0
732149,0,0,1,0,0
732150,0,0,0,1,0
732151,0,0,0,1,0
732152,0,0,0,1,0
732153,0,0,0,1,0
732154,0,0,0,0,1
732155,1,0,0,0,0
732156,0,0,0,0,1
732157,1,0,0,0,0
732158,0,0,1,0,0
732159,0,1,0,0,0
732160,0,2,1,0,0
732161,0,1,0,0,0
732162,0,0,0,0,0
732163,0,0,0,0,1
732164,0,0,0,0,1
732165,1,0,0,0,0
732166,0,0,0,1,0
732167,0,1,0,0,0
732168,1,0,1,0,0
732169,0,1,0,0,0
732170,0,1,0,0,0
732171,1,0,3,0,0
732172,0,0,1,0,0
732173,0,0,0,0,1
732174,0,0,0,0,1
732175,0,0,0,1,0
732176,1,0,0,0,0
732177,0,0,0,0,1
732178,0,0,0,0,0
732179,0,0,0,0,0
732180,0,0,1,0,0
732181,0,1,0,0,0
732182,1,0,0,0,0
732183,0,0,0,0,1
732184,0,0,0,1,0
732185,2,0,0,0,0
732186,1,0,1,0,0
732187,1,0,0,0,0
732188,0,0,1,0,0
732189,1,0,0,0,0
732190,0,0,0,1,0
732191,0,0,1,0,0
732192,1,0,0,1,0
732193,0,0,0,1,0
732194,0,1,0,0,0
732195,0,1,0,0,1
732196,0,0,0,1,0
732197,0,0,0,1,0
732198,1,0,0,0,0
732199,0,0,0,0,1
732200,0,0,0,0,1
732201,0,0,1,0,0
732202,1,1,0,0,1
732203,0,0,1,0,0
732204,0,1,0,0,0
732205,1,0,0,0,0
732206,0,1,0,0,0
732207,0,0,0,0,1
732208,0,0,1,0,0
732209,0,0,0,1,0
732210,0,0,0,1,0
732211,1,0,0,0,0
732212,1,0,0,0,1
732213,0,0,1,0,0
732214,0,0,0,0,1
732215,0,0,0,0,1
732216,0,0,1,0,0
732217,0,0,0,1,0
732218,1,0,0,0,0
732219,0,0,1,0,0
732220,0,0,0,1,0
732221,0,0,1,0,0
732222,0,1,0,0,0
732223,0,0,1,0,0
732224,0,0,1,0,0
732225,1,0,0,0,0
732226,0,0,0,0,1
732227,0,1,1,0,0
732228,0,1,0,0,0
732229,0,1,0,0,0
732230,0,1,0,0,0
732231,0,1,0,0,0
732232,1,0,0,0,0
732233,0,0,0,0,1
732234,0,1,0,0,0
732235,1,0,0,0,0
732236,0,0,0,0,1
732237,0,0,1,0,0
732238,2,0,0,0,0
732239,1,0,1,0,0
732240,0,1,0,0,0
732241,0,0,0,0,1
732242,0,0,0,0,1
732243,0,0,1,0,0
732244,0,0,1,0,0
732245,0,0,0,1,0
732246,0,0,0,1,0
732247,0,1,0,0,0
732248,0,0,1,0,0
732249,0,0,1,1,0
732250,0,1,0,0,0
732251,0,0,1,0,0
732252,0,1,0,0,0
732253,0,0,1,0,1
732254,4,0,2,3,3
732255,1,0,0,0,0
732256,1,0,0,0,0
732257,1,0,0,1,0
732258,0,0,0,0,0
732259,0,0,1,0,0
732260,1,0,0,0,0
732261,0,0,1,0,0
732262,0,0,0,0,1
732263,0,1,0,0,0
732264,1,0,0,0,0
732265,1,0,0,0,0
732266,0,0,0,0,1
732267,0,1,0,0,0
732268,1,0,0,0,0
732269,0,0,0,0,1
732270,0,1,0,0,0
732271,0,0,0,0,1
732272,0,0,0,0,1
732273,0,1,0,0,0
732274,0,1,0,0,0
732275,1,0,0,0,0
732276,0,0,1,0,0
732277,0,0,0,0,0
732278,1,0,0,0,0
732279,0,0,0,1,1
732280,1,0,0,0,0
732281,0,0,0,1,1
732282,0,0,1,0,0
732283,0,1,0,0,0
732284,0,0,1,0,0
732285,0,0,0,1,0
732286,0,0,0,0,1
732287,0,0,1,0,0
732288,0,1,0,0,0
732289,1,0,0,0,0
732290,0,0,1,0,0
732291,1,0,0,0,0
732292,0,0,0,0,1
732293,1,0,0,0,0
732294,0,1,0,0,0
732295,0,1,0,0,0
732296,0,0,0,0,1
732297,0,0,1,0,0
732298,0,1,0,0,0
732299,0,1,0,0,0
732300,0,0,1,0,0
732301,0,0,0,0,1
732302,1,0,0,0,0
732303,0,0,1,0,0
732304,0,2,1,0,0
732305,1,0,0,1,0
732306,1,0,2,0,0
732307,1,1,1,0,0
732308,0,0,0,0,1
732309,0,0,0,1,0
732310,0,0,0,1,0
732311,0,0,0,0,1
732312,0,1,0,0,0
732313,0,0,0,1,0
732314,0,1,0,0,0
732315,0,0,1,0,0
732316,0,0,0,1,0
732317,0,0,1,0,0
732318,1,0,0,0,0
732319,0,0,0,1,0
732320,1,0,0,0,0
732321,0,1,0,0,0
732322,0,0,1,0,0
732323,0,0,0,1,0
732324,0,0,1,1,0
732325,0,1,0,0,0
732326,0,0,0,2,0
732327,0,1,0,0,0
732328,0,0,1,0,0
732329,1,0,0,0,0
732330,0,0,1,0,0
732331,1,0,0,0,0
732332,0,0,0,0,1
732333,1,0,0,0,0
732334,0,0,0,0,1
732335,0,0,1,0,0
732336,0,0,0,0,1
732337,0,1,0,1,0
732338,0,0,0,1,0
732339,0,0,0,0,1
732340,0,0,1,0,0
732341,0,0,1,0,0
732342,0,0,0,0,1
732343,0,0,0,0,1
732344,0,0,1,0,0
732345,0,0,0,1,0
732346,0,0,0,1,0
732347,0,0,0,1,0
732348,0,1,0,0,0
732349,0,1,0,0,0
732350,1,0,0,0,0
732351,0,0,1,0,0
732352,1,0,0,0,0
732353,1,0,0,0,0
732354,0,0,1,0,0
732355,0,0,0,0,1
732356,0,1,0,0,0
732357,1,1,0,0,0
732358,0,1,0,0,0
732359,0,0,1,1,0
732360,0,1,0,0,0
732361,0,0,0,0,1
732362,0,0,0,2,1
732363,2,0,0,0,0
732364,0,0,1,0,0
732365,0,0,1,0,0
732366,0,0,0,1,0
732367,0,0,0,1,0
732368,0,1,0,0,0
732369,1,0,0,0,0
732370,0,0,0,0,1
732371,1,0,0,0,0
732372,0,1,0,0,0
732373,0,0,1,1,0
732374,0,0,0,1,0
732375,0,0,1,0,0
732376,1,0,0,0,0
732377,0,0,0,1,0
732378,0,0,0,1,0
732379,0,0,1,0,0
732380,1,2,0,0,0
732381,0,0,1,0,0
732382,0,0,0,0,1
732383,1,0,0,0,0
732384,0,0,0,1,0
732385,0,1,1,0,0
732386,0,0,0,0,1
732387,0,0,0,0,1
732388,1,0,0,0,0
732389,0,1,0,0,0
732390,0,1,0,0,0
732391,0,1,0,0,0
732392,0,0,0,0,1
732393,0,0,0,1,0
732394,0,0,0,1,0
732395,1,0,0,0,0
732396,1,0,0,0,0
732397,0,1,0,0,0
732398,0,1,0,0,0
732399,0,0,1,0,0
732400,0,0,1,0,0
732401,0,0,0,0,1
732402,0,0,0,0,1
732403,0,0,1,0,0
732404,0,0,1,0,0
732405,0,0,0,0,1
732406,0,0,1,0,0
732407,0,0,2,0,0
732408,0,0,0,0,1
732409,0,0,1,0,0
732410,0,0,1,0,0
732411,0,1,0,0,0
732412,0,0,0,1,0
732413,0,1,0,0,0
732414,0,1,0,0,0
732415,0,0,1,0,0
732416,0,0,1,0,0
732417,0,0,0,0,1
732418,0,0,0,1,0
732419,0,0,1,0,0
732420,1,0,0,0,0
732421,0,0,0,0,0
732422,1,1,0,0,0
732423,0,1,0,0,0
732424,0,1,0,0,0
732425,1,0,0,1,0
732426,0,0,1,0,0
732427,1,0,0,0,0
732428,0,0,1,0,0
732429,0,0,0,0,1
732430,1,0,0,0,0
732431,2,0,0,0,0
732432,0,0,0,1,0
732433,1,0,0,1,1
732434,0,0,0,1,0
732435,1,1,0,0,0
732436,0,0,0,1,1
732437,1,0,0,0,0
732438,0,0,1,0,0
732439,0,0,1,0,0
732440,0,0,1,0,0
732441,0,2,1,0,0
732442,0,0,1,0,0
732443,0,1,0,0,0
732444,0,0,0,1,0
732445,0,0,0,1,0
732446,0,1,0,0,0
732447,0,0,0,0,2
732448,0,0,1,0,0
732449,1,0,0,0,0
732450,0,0,0,2,0
732451,0,0,0,0,1
732452,0,1,0,0,0
732453,0,0,2,0,0
732454,0,1,0,0,0
732455,0,1,0,0,0
732456,0,0,1,0,0
732457,0,0,1,0,0
732458,0,0,1,0,0
732459,0,0,1,0,0
732460,0,1,0,0,0
732461,0,1,0,0,0
732462,1,0,0,0,0
732463,0,0,2,0,0
732464,0,0,0,1,0
732465,0,1,1,0,0
732466,1,0,1,0,1
732467,1,1,0,0,0
732468,2,0,0,1,0
732469,0,0,1,0,0
732470,1,0,0,0,0
732471,0,1,0,0,0
732472,0,0,0,1,0
732473,0,0,0,0,1
732474,0,0,1,0,0
732475,1,0,0,0,0
732476,0,1,0,0,0
732477,0,0,0,0,1
732478,0,0,0,0,1
732479,0,0,0,0,2
732480,1,0,0,0,0
732481,0,1,0,0,0
732482,0,1,0,0,0
732483,0,0,1,0,0
732484,0,1,0,0,0
732485,0,0,1,0,0
732486,0,0,0,2,0
732487,1,0,0,0,0
732488,0,1,0,0,0
732489,0,0,0,0,1
732490,0,0,0,0,1
732491,0,0,0,0,1
732492,0,1,0,0,0
732493,1,1,0,0,0
732494,1,0,0,0,0
732495,0,0,0,1,0
732496,0,0,1,1,0
732497,0,0,1,0,0
732498,0,0,1,0,0
732499,0,0,0,0,1
732500,0,1,1,0,0
732501,0,0,1,0,0
732502,0,0,0,0,1
732503,0,0,1,0,0
732504,0,0,0,0,1
732505,0,2,0,0,0
732506,0,2,0,0,0
732507,0,1,0,0,0
732508,0,0,0,1,0
732509,1,0,0,0,0
732510,0,0,1,0,1
732511,0,1,1,0,0
732512,0,0,1,0,0
732513,0,0,0,0,1
732514,0,1,1,0,0
732515,0,1,0,0,0
732516,1,1,1,0,0
732517,1,0,0,0,0
732518,0,0,0,0,0
732519,0,0,0,1,0
732520,0,0,1,0,0
732521,0,0,0,0,1
732522,0,0,1,0,0
732523,0,1,0,0,0
732524,0,0,0,0,1
732525,0,1,0,0,0
732526,1,0,1,0,0
732527,0,0,0,0,1
732528,1,0,0,0,0
732529,0,0,0,0,1
732530,0,1,0,0,0
732531,0,0,0,1,0
732532,0,1,0,0,1
732533,0,0,0,0,1
732534,1,0,0,0,0
732535,0,0,0,0,1
732536,0,0,1,0,0
732537,0,0,0,0,1
732538,3,0,0,0,0
732539,0,0,0,1,0
732540,0,0,0,0,0
732541,0,0,0,1,0
732542,0,0,2,0,0
732543,0,0,1,0,0
732544,1,0,0,0,0
732545,0,1,0,0,0
732546,0,0,0,1,0
732547,0,0,0,1,0
732548,1,0,0,0,0
732549,1,0,0,0,0
732550,1,0,0,0,0
732551,0,0,1,0,0
732552,0,0,0,0,1
732553,0,1,0,0,0
732554,1,0,0,0,0
732555,0,0,1,0,0
732556,0,1,0,0,0
732557,0,0,0,0,0
732558,2,0,0,1,0
732559,0,1,0,1,0
732560,1,1,0,0,0
732561,0,0,0,0,1
732562,0,0,1,0,0
732563,1,0,0,1,0
732564,0,0,0,0,1
732565,0,0,1,0,0
732566,0,1,1,0,0
732567,0,1,0,3,0
732568,0,0,0,1,0
732569,0,0,1,0,0
732570,1,0,0,0,0
732571,0,1,0,0,0
732572,0,1,0,0,0
732573,0,1,0,0,0
732574,0,0,1,0,0
732575,0,0,0,0,1
732576,0,0,0,0,1
732577,0,0,1,0,0
732578,0,1,0,0,0
732579,1,0,0,0,0
732580,1,0,0,0,0
732581,0,0,1,0,0
732582,0,0,0,0,1
732583,0,1,0,0,0
732584,0,0,0,0,1
732585,0,0,1,0,0
732586,0,0,0,0,0
732587,0,0,0,1,1
732588,1,2,1,1,0
732589,0,1,0,0,0
732590,0,0,1,0,0
732591,1,0,0,0,0
732592,0,0,1,0,0
732593,0,1,0,0,0
732594,0,1,0,1,0
732595,0,0,1,0,0
732596,0,0,0,0,1
732597,0,1,0,0,0
732598,2,0,0,0,0
732599,0,1,0,0,0
732600,0,0,0,1,0
732601,0,0,0,1,1
732602,0,0,0,0,1
732603,0,0,1,0,0
732604,0,0,1,0,0
732605,0,0,0,0,0
732606,0,1,0,0,0
732607,0,0,0,1,0
732608,1,1,0,0,0
732609,1,0,0,0,0
732610,1,0,0,0,0
732611,0,1,0,0,0
732612,0,1,0,0,0
732613,1,0,0,0,0
732614,0,0,0,2,0
732615,0,0,0,1,0
732616,0,0,0,0,1
732617,1,0,0,1,0
732618,0,1,0,0,0
732619,0,0,0,0,1
732620,0,0,1,0,0
732621,0,0,1,0,0
732622,0,0,1,0,0
732623,0,0,0,0,1
732624,0,0,0,1,0
732625,0,0,0,1,0
732626,0,1,0,0,0
732627,0,1,0,0,0
732628,0,1,0,0,0
732629,0,0,0,3,3
732630,0,0,1,0,0
732631,0,0,0,1,0
732632,0,0,0,1,0
732633,0,0,0,1,0
732634,0,0,1,1,0
732635,1,0,1,0,0
732636,0,0,0,0,1
732637,0,0,1,0,0
732638,0,0,1,0,0
732639,1,0,0,0,0
732640,0,0,0,0,1
732641,0,0,0,0,1
732642,1,0,0,0,0
732643,1,0,0,0,0
732644,0,0,0,1,0
732645,1,0,0,0,0
732646,0,0,0,1,0
732647,1,0,0,0,0
732648,0,0,0,0,1
732649,0,0,0,0,1
732650,0,1,0,0,0
732651,0,0,0,1,0
732652,1,0,0,0,0
732653,0,0,0,1,0
732654,0,0,1,0,0
732655,0,0,0,1,0
732656,0,1,0,0,0
732657,0,0,1,0,0
732658,0,0,0,0,1
732659,0,1,0,0,0
732660,0,0,0,1,0
732661,0,1,0,0,0
732662,0,1,0,0,0
732663,0,2,0,0,0
732664,0,0,0,1,0
732665,1,0,0,0,0
732666,0,0,1,0,0
732667,0,0,1,0,0
732668,0,1,1,0,0
732669,0,0,0,0,1
732670,0,0,1,0,0
732671,0,1,0,0,0
732672,0,0,0,1,0
732673,1,0,0,0,0
732674,1,0,0,0,0
732675,0,0,0,1,0
732676,0,1,0,0,0
732677,0,0,0,1,0
732678,0,0,0,0,1
732679,0,1,0,0,0
732680,1,0,0,0,0
732681,0,1,0,0,0
732682,0,1,0,0,0
732683,0,0,1,0,0
732684,0,0,0,0,1
732685,0,0,0,1,0
732686,0,0,0,0,1
732687,1,0,0,0,0
732688,0,1,0,0,0
732689,0,0,1,0,0
732690,0,1,0,0,0
732691,0,0,0,0,0
732692,1,0,0,0,0
732693,0,0,0,0,0
732694,0,2,0,0,0
732695,0,0,1,0,0
732696,0,0,0,1,0
732697,0,1,0,0,0
732698,0,0,1,0,0
732699,0,1,0,0,0
732700,0,0,0,1,0
732701,0,1,0,0,0
732702,0,1,0,0,0
732703,0,0,0,1,0
732704,0,0,0,1,0
732705,0,0,0,1,0
732706,0,1,0,0,0
732707,0,0,0,1,0
732708,0,0,0,0,1
732709,0,0,0,1,0
732710,0,0,1,0,0
732711,0,1,0,0,0
732712,0,0,1,0,0
732713,0,0,1,0,0
732714,0,0,1,0,0
732715,0,0,1,0,0
732716,1,0,0,0,0
732717,0,0,0,0,1
732718,1,0,0,0,0
732719,0,1,0,0,0
732720,1,0,0,0,0
732721,0,0,1,0,0
732722,0,0,0,1,0
732723,0,0,0,0,1
732724,0,0,1,0,0
732725,0,0,0,1,0
732726,0,0,1,0,0
732727,0,0,1,0,0
732728,0,0,0,0,0
732729,0,0,1,0,0
732730,0,0,0,1,0
732731,0,1,0,0,0
732732,1,0,0,0,0
732733,0,0,1,0,0
732734,1,0,0,0,0
732735,0,1,0,0,0
732736,0,0,0,1,0
732737,1,0,0,0,0
732738,0,0,0,2,0
732739,0,0,0,2,0
732740,2,0,0,0,0
732741,0,1,0,0,0
732742,0,0,0,2,1
732743,0,0,1,0,0
732744,1,1,0,0,0
732745,0,0,0,1,0
732746,0,0,0,0,1
732747,2,0,0,0,0
732748,0,1,0,0,0
732749,0,0,0,1,0
732750,0,0,0,0,1
732751,0,1,0,0,0
732752,3,0,0,0,0
732753,0,0,1,0,0
732754,0,1,0,0,0
732755,0,0,0,0,1
732756,0,0,1,0,0
732757,0,0,0,1,0
732758,0,0,0,0,0
732759,0,0,1,0,0
732760,0,0,0,1,0
732761,0,0,0,1,0
732762,0,1,0,0,0
732763,1,0,1,0,0
732764,0,0,0,1,0
732765,0,0,0,1,1
732766,0,0,0,0,1
732767,0,0,0,1,0
732768,0,0,0,0,1
732769,0,0,0,1,0
732770,0,1,0,1,1
732771,0,0,1,0,0
732772,0,0,0,0,1
732773,1,0,0,0,0
732774,0,0,0,1,0
732775,0,0,0,0,1
732776,0,1,1,0,0
732777,0,1,0,0,0
732778,0,1,0,0,0
732779,1,0,0,0,0
732780,0,0,0,0,1
732781,0,1,0,0,0
732782,2,0,0,0,0
732783,0,0,0,1,0
732784,0,1,0,0,0
732785,1,1,0,0,0
732786,0,0,0,1,0
732787,0,0,0,0,1
732788,0,1,0,0,0
732789,0,0,0,0,1
732790,0,0,1,0,0
732791,1,0,0,0,0
732792,0,0,0,1,0
732793,0,0,0,1,0
732794,0,0,1,0,0
732795,0,0,0,0,1
732796,0,1,0,0,0
732797,0,0,0,0,1
732798,0,1,0,0,0
732799,0,0,1,0,0
732800,0,1,0,0,0
732801,0,1,0,1,0
732802,0,1,0,0,0
732803,0,1,1,0,0
732804,1,0,0,0,0
732805,0,0,0,1,0
732806,0,0,0,1,0
732807,0,0,0,1,0
732808,0,0,0,0,1
732809,0,1,0,0,0
732810,0,1,0,0,0
732811,0,0,0,1,0
732812,0,0,0,0,0
732813,1,0,0,0,0
732814,2,0,0,0,0
732815,1,0,0,0,0
732816,1,0,0,0,0
732817,0,0,1,0,0
732818,0,0,0,1,0
732819,0,1,1,0,0
732820,0,1,0,0,0
732821,0,1,0,0,0
732822,0,0,0,1,0
732823,0,0,0,1,0
732824,0,0,0,0,1
732825,0,0,0,1,0
732826,0,0,0,0,1
732827,0,1,0,0,0
732828,0,1,0,0,0
732829,0,0,0,0,1
732830,0,0,0,0,1
732831,0,0,0,0,1
732832,0,1,0,0,0
732833,0,0,1,0,0
732834,1,0,0,0,0
732835,0,0,0,1,0
732836,0,0,0,1,0
732837,0,0,0,1,0
732838,0,0,0,0,1
732839,1,0,0,0,0
732840,0,0,0,0,1
732841,0,0,0,1,0
732842,0,0,0,0,1
732843,0,0,1,0,0
732844,0,0,0,0,1
732845,0,0,0,1,0
732846,0,1,0,0,0
732847,0,0,1,0,1
732848,0,0,1,0,0
732849,0,1,0,0,0
732850,0,0,0,1,0
732851,0,0,1,0,0
732852,0,1,0,0,0
732853,1,0,0,0,0
732854,0,1,0,0,0
732855,1,0,0,0,0
732856,1,0,0,0,1
732857,0,0,0,0,1
732858,0,0,0,1,0
732859,0,0,0,0,1
732860,0,0,0,0,1
732861,0,0,0,0,1
732862,1,0,0,0,0
732863,0,0,0,1,0
732864,0,0,1,1,0
732865,0,0,1,0,0
732866,0,0,1,0,0
732867,0,0,1,0,0
732868,0,0,0,0,1
732869,0,0,0,0,1
732870,1,0,0,0,0
732871,0,0,1,1,0
732872,1,0,0,0,0
732873,0,0,0,0,1
732874,0,0,1,0,1
732875,0,1,0,0,0
732876,0,1,0,0,0
732877,1,0,0,1,0
732878,0,0,0,0,1
732879,0,0,0,1,0
732880,0,0,1,0,0
732881,1,0,0,0,0
732882,0,0,0,0,0
732883,0,1,0,0,0
732884,0,1,0,0,0
732885,0,1,0,0,0
732886,0,0,0,0,1
732887,4,0,0,0,0
732888,0,1,0,0,0
732889,0,1,0,0,0
732890,0,0,1,0,0
732891,0,0,0,0,0
732892,1,0,0,0,0
732893,0,0,1,0,0
732894,0,0,0,1,0
732895,0,0,1,0,0
732896,0,0,1,0,0
732897,0,1,0,0,0
732898,0,0,1,0,0
732899,0,1,0,0,0
732900,1,0,0,0,0
732901,0,1,0,0,0
732902,1,0,1,0,0
732903,0,1,0,0,0
732904,0,0,1,0,0
732905,0,0,0,0,1
732906,1,0,0,0,0
732907,0,0,0,0,1
732908,0,0,0,0,1
732909,0,0,0,1,0
732910,0,0,0,0,1
732911,1,0,0,0,0
732912,0,0,0,0,1
732913,0,1,0,0,0
732914,0,0,1,0,0
732915,0,1,0,0,0
732916,1,0,0,0,0
732917,0,0,1,0,0
732918,1,0,0,1,0
732919,0,1,0,0,0
732920,0,0,0,1,0
732921,0,0,0,0,1
732922,0,1,0,0,0
732923,0,1,0,0,0
732924,0,0,1,0,0
732925,1,0,0,0,0
732926,0,0,1,0,0
732927,0,0,0,0,1
732928,0,0,0,0,1
732929,1,0,0,0,0
732930,0,0,1,0,0
732931,0,1,0,0,0
732932,1,0,0,0,0
732933,0,0,1,0,0
732934,0,0,0,0,1
732935,1,0,0,0,0
732936,0,0,0,2,0
732937,1,0,0,0,0
732938,1,0,0,0,0
732939,0,1,0,0,0
732940,0,0,0,0,1
732941,0,1,2,0,0
732942,0,1,0,1,0
732943,0,0,0,1,0
732944,0,1,1,0,0
732945,0,1,0,0,0
732946,1,0,1,0,0
732947,1,0,0,1,0
732948,3,1,0,1,0
732949,0,0,1,0,0
732950,0,0,0,3,1
732951,1,0,0,0,0
732952,0,1,0,0,0
732953,1,0,0,0,0
732954,0,1,0,0,0
732955,2,0,1,0,0
732956,0,1,0,0,0
732957,1,0,0,0,0
732958,1,0,0,0,0
732959,0,0,0,0,0
732960,0,0,0,1,0
732961,0,0,0,1,0
732962,1,0,0,0,0
732963,0,0,0,0,1
732964,0,1,0,0,0
732965,0,0,2,1,1
732966,0,0,0,0,1
732967,0,0,0,0,0
732968,0,1,0,0,0
732969,0,0,1,0,0
732970,1,0,0,0,0
732971,0,0,0,0,1
732972,0,1,0,0,0
732973,0,1,0,0,0
732974,0,1,0,0,0
732975,1,0,0,0,0
732976,0,0,0,1,0
732977,0,0,0,0,1
732978,1,0,0,0,0
732979,3,0,0,0,0
732980,0,0,0,0,1
732981,0,1,0,0,0
732982,0,0,1,0,0
732983,0,0,0,1,0
732984,1,0,0,0,0
732985,0,1,0,0,0
732986,0,1,0,0,0
732987,0,1,0,0,0
732988,1,0,0,0,0
732989,1,0,0,0,0
732990,0,0,0,0,1
732991,0,0,1,0,0
732992,1,0,0,1,0
732993,1,0,0,0,0
732994,0,1,0,1,0
732995,0,0,1,0,0
732996,0,1,0,0,0
732997,0,0,0,1,0
732998,0,0,1,0,0
732999,1,0,0,0,0
733000,0,0,1,0,0
733001,1,0,0,0,0
733002,0,0,0,0,0
733003,0,1,0,0,0
733004,0,1,0,0,0
733005,0,0,1,0,0
733006,1,0,0,0,0
733007,0,0,0,1,0
733008,1,0,0,0,0
733009,0,1,0,0,0
733010,1,0,0,1,0
733011,0,0,1,0,0
733012,1,0,0,0,0
733013,0,0,1,0,0
733014,0,1,0,0,0
733015,0,0,1,0,0
733016,0,1,0,0,0
733017,0,0,0,1,0
733018,0,1,0,0,0
733019,0,0,0,0,0
733020,0,0,0,0,1
733021,0,1,0,0,0
733022,0,1,0,0,0
733023,0,0,0,0,1
733024,0,0,1,0,0
733025,0,1,0,0,0
733026,0,0,1,0,0
733027,0,0,0,1,0
733028,0,0,1,0,0
733029,2,3,0,1,0
733030,0,0,0,0,1
733031,0,0,0,0,1
733032,0,0,0,1,1
733033,0,1,0,0,0
733034,0,0,1,0,0
733035,1,0,0,0,0
733036,0,0,1,0,0
733037,0,1,0,0,0
733038,1,0,1,0,0
733039,0,0,0,1,0
733040,0,0,1,1,0
733041,0,0,0,0,1
733042,0,0,0,0,1
733043,0,0,1,0,0
733044,0,0,0,1,0
733045,1,0,0,0,0
733046,0,1,0,0,0
733047,0,1,0,0,0
733048,0,0,0,0,0
733049,0,0,0,0,1
733050,0,0,0,0,1
733051,0,1,0,0,0
733052,0,0,0,1,0
733053,1,0,0,0,0
733054,0,0,0,0,1
733055,1,0,0,0,0
733056,1,0,0,0,0
733057,1,0,0,0,0
733058,0,0,0,1,0
733059,0,0,0,1,0
733060,0,1,0,0,0
733061,0,0,0,0,1
733062,0,0,1,3,0
733063,0,1,0,0,0
733064,1,0,0,0,0
733065,1,0,0,0,0
733066,1,0,0,0,0
733067,1,0,0,0,0
733068,0,1,0,0,0
733069,0,0,0,0,1
733070,1,0,0,0,0
733071,0,1,0,0,0
733072,1,0,0,0,0
733073,1,0,1,0,0
733074,1,0,0,0,0
733075,0,0,0,1,0
733076,0,1,0,0,0
733077,1,0,0,0,0
733078,0,0,1,0,0
733079,0,0,0,0,1
733080,0,0,0,0,1
733081,0,0,0,0,1
733082,1,0,0,0,0
733083,0,0,1,0,0
733084,0,0,0,1,0
733085,1,0,0,0,0
733086,0,1,0,0,0
733087,0,1,0,0,0
733088,0,0,0,1,0
733089,0,1,0,0,0
733090,1,0,0,0,0
733091,0,0,0,1,0
733092,0,1,0,0,0
733093,1,0,0,0,0
733094,0,0,0,1,0
733095,1,0,0,0,0
733096,0,0,0,1,0
733097,0,0,0,0,0
733098,0,0,0,1,0
733099,2,0,0,0,0
733100,0,0,0,1,0
733101,0,0,1,0,0
733102,0,0,1,0,0
733103,0,1,0,0,0
733104,0,1,0,0,0
733105,0,1,0,0,0
733106,0,0,0,0,0
733107,0,0,0,1,0
733108,0,1,0,0,0
733109,1,0,0,0,0
733110,0,1,0,0,0
733111,0,1,0,0,0
733112,1,0,0,0,0
733113,0,1,0,0,0
733114,0,0,0,1,0
733115,0,0,0,1,0
733116,0,0,0,0,0
733117,0,1,0,0,0
733118,1,0,0,0,0
733119,0,0,1,0,0
733120,0,0,0,1,0
733121,0,0,1,0,0
733122,0,0,1,0,0
733123,0,0,0,1,0
733124,0,0,0,1,0
733125,1,0,0,0,0
733126,0,0,1,0,0
733127,0,0,0,1,0
733128,0,0,0,0,1
733129,0,0,0,1,0
733130,0,0,0,0,1
733131,0,1,0,0,0
733132,0,0,0,0,1
733133,0,0,0,1,0
733134,0,0,0,1,0
733135,0,0,0,0,1
733136,1,0,0,0,0
733137,1,0,0,0,0
733138,0,0,0,1,0
733139,0,0,0,0,1
733140,1,0,0,0,0
733141,0,0,0,0,1
733142,1,0,0,0,0
733143,1,0,0,0,0
733144,0,0,1,0,0
733145,0,0,1,0,0
733146,0,1,0,0,0
733147,0,0,0,0,1
733148,0,0,0,0,1
733149,0,1,0,0,0
733150,0,0,0,0,1
733151,1,0,0,0,0
733152,0,0,1,0,0
733153,0,0,0,1,0
733154,0,1,0,0,0
733155,0,0,0,1,0
733156,1,0,0,0,0
733157,1,0,0,0,0
733158,1,0,0,0,0
733159,0,0,0,0,1
733160,0,0,1,0,0
733161,1,0,0,0,0
733162,0,1,0,0,0
733163,0,1,0,0,0
733164,1,0,0,1,0
733165,0,1,0,0,0
733166,0,0,0,1,1
733167,0,0,0,1,0
733168,1,0,0,0,0
733169,1,0,0,0,0
733170,0,1,0,0,0
733171,0,1,0,0,0
733172,0,0,1,0,0
733173,0,0,0,1,0
733174,0,0,0,1,0
733175,0,0,0,0,1
733176,0,1,0,0,0
733177,0,1,0,0,0
733178,0,1,0,0,0
733179,0,0,0,0,1
733180,0,0,1,0,0
733181,0,1,1,0,0
733182,0,0,0,1,0
733183,1,0,0,0,0
733184,0,1,0,0,0
733185,0,0,0,0,1
733186,1,1,0,0,0
733187,0,0,0,0,1
733188,0,0,0,0,1
733189,0,1,0,0,0
733190,0,0,0,1,0
733191,0,0,0,1,0
733192,0,1,0,0,0
733193,0,0,0,0,1
733194,0,0,2,0,0
733195,0,1,0,0,0
733196,0,1,0,0,0
733197,1,0,0,0,0
733198,0,0,0,0,1
733199,0,0,1,0,0
733200,0,0,0,0,1
733201,0,0,1,0,0
733202,0,0,0,1,1
733203,0,0,1,0,0
733204,0,0,0,1,0
733205,0,0,0,0,1
733206,0,0,1,0,0
